0.95219,-0.20319,-1.0111,-0.32206,0.63073,-0.45229,-0.512,-0.35744,-0.44566,-0.28275,1.1359,-0.22986,-1.568,-1.2437,-1.6292,2.0095,-0.91421,1.2932,0.82648,-0.7694,-1.0177,-0.92692,-1.0328,-0.68904,-0.54722,-0.73769,-0.4439,-1.102,-0.1355,1.0601,2.2127,2.0516,-1.0526,0.37746,-0.89346,1.7612,-1.1393,2.4352,-1.2622,0.98931,-0.9362,1.0076,1.055,-1.1212,-0.80118,-0.72753,-0.95421,-0.0090061,2.0146,0.71033,-0.1312,-0.38663,-0.10863,0.44383,-0.2202,-0.70206,-0.54295,-0.58227,-0.62593,-0.65778,-0.64071,0.75063,-0.46307,-0.76978,-0.70369,-0.9991,-1.1918,-0.53558,-0.38546,-0.41262,0.31127,-1.2071,-0.22891,-0.043434,-0.33293,-0.28165,-0.28336,-0.062989,2.7125,-1.0068,-0.93562,-0.8939,-0.89071,-0.65537,-1.355,-1.2935,-1.2868,-0.73044,-1.3509,-0.21514,-1.52,-0.15451,-0.11658,-0.073073,-0.75553,1.2567,-0.13585,1.0006,0.8631,-0.16955,-0.5039,-0.59121,-0.34688
0.46221,0.29673,-0.66146,-0.57139,0.77542,-0.38132,-0.42853,-0.44225,-0.3416,-0.36751,0.20775,0.31852,0.66504,-0.4085,-0.053121,-0.24623,-0.13497,0.19254,-0.36559,0.3777,-0.39117,-0.37208,-0.50377,-0.35378,-0.15632,-0.63964,0.22792,-0.15985,0.08313,-0.26663,-0.37436,-0.094944,-0.73944,-0.20679,0.25017,-0.026114,-0.79075,0.56528,-0.78944,0.75283,-0.94855,0.71268,0.75061,-0.67893,0.048682,-0.0044294,0.16646,-0.14381,1.3374,1.0504,-0.053285,-0.53968,-0.079845,-0.74959,-0.46976,-0.45379,-0.64934,-0.63688,-0.60628,-0.61366,-0.61569,0.66904,-0.46307,-0.52813,-0.48288,-0.47496,-0.53761,-0.40958,0.34365,-0.42977,-0.002412,0.7227,0.2046,0.23118,0.32323,-0.23814,-0.15039,-0.062989,-0.30413,-0.29315,-0.7009,-0.71649,-0.76614,-0.74389,-0.55536,-0.6745,-0.71626,-0.74196,-0.67244,-0.42033,-1.4527,-0.91243,-0.10454,-0.073073,-0.69461,0.50049,0.30588,0.87095,0.53564,0.46152,-0.481,-0.35959,0.98096
0.004313,-0.17251,0.53302,-0.22191,-1.1855,4.0123,0.33523,-0.62525,0.49741,0.0037272,-0.15226,-0.14425,0.68191,-0.03341,0.39572,0.75313,-0.3388,-0.64232,1.1139,-0.34828,-0.12672,-0.025794,-0.037005,0.39598,-0.12638,0.048343,0.064514,-0.32842,-0.14638,-0.0031596,-0.26188,-0.5351,1.5435,-0.47871,-0.29142,-1.3475,5.1174,-0.87418,1.614,-0.44028,0.20718,0.17817,-0.075537,0.085063,-0.016394,-0.28826,0.41873,-0.036358,-0.41928,-0.72588,-0.13027,-0.39314,-0.02164,0.19376,0.54939,0.71968,0.9773,2.0754,2.4751,2.5898,2.7055,-1.3219,0.80928,0.18156,0.052494,-0.043307,-0.014237,0.29601,-1.2433,0.61581,1.0511,-1.2071,-0.20889,-0.079921,-1.2136,-0.63553,-1.6731,1.1021,-0.14638,0.39749,0.30507,0.43969,0.53994,0.85194,0.34678,0.23681,0.2478,-0.0041668,0.18577,-0.21514,0.80457,-0.22341,-0.056383,0.0088521,2.4836,-1.4117,-2.1813,-1.5062,-1.0547,-0.18087,-0.1333,-0.37772,-0.34688
-1.2341,-0.0978,0.50389,-0.56074,0.55747,0.49826,-0.39172,-0.47573,-0.46518,-0.3709,-0.60592,-0.072521,0.64524,2.2268,1.537,-0.48893,1.7449,-0.7576,-0.94937,-0.27371,1.9543,1.6827,1.5304,0.59131,0.56943,1.3035,-0.3317,0.86274,-0.18135,-1.1958,-0.67821,-1.0611,1.462,-1.243,1.4061,-0.037207,-0.078717,-0.935,1.4435,-1.5187,-0.24968,-1.6404,-1.6208,0.12527,1.4716,1.4342,1.1214,0.93758,0.073808,0.7741,-0.12528,-0.60156,-0.051355,-0.54933,-0.2516,-0.24819,-0.5009,-0.16967,0.026502,0.039392,-0.05609,0.0060692,-0.16892,-0.33226,-0.17436,0.69666,0.54184,0.17001,1.565,-0.53775,-1.6883,0.7227,-0.21534,0.64022,1.6529,-0.62102,1.1629,0.29551,-0.96909,-0.54639,1.155,1.3149,1.3873,1.5449,1.9734,1.8817,2.0628,1.506,2.3719,-0.69391,0.19815,-0.43012,-0.056383,-0.073073,0.32265,-0.23285,0.88266,-0.21759,0.18403,0.048929,-0.6245,-0.17832,-0.34688
-0.34577,-0.18541,0.47476,0.4863,-0.10675,-0.26304,-0.49228,1.3811,0.43074,1.0852,0.42001,-0.15709,0.68191,0.72162,-0.19593,-0.40327,1.7049,0.82719,-0.96497,-0.75185,0.82807,0.51042,0.46223,0.50969,-0.12983,0.0066871,-0.58923,0.2419,-0.18523,-1.0453,-0.90317,-1.2238,1.9173,-0.50443,-0.16558,-0.84581,2.6703,-1.484,1.8061,-1.7122,0.74553,-1.4254,-1.5639,-0.5583,0.9743,1.0439,0.57609,0.40421,0.99188,1.0261,-0.13077,-0.2987,-0.084012,-0.66826,-0.68792,-0.75031,-0.91529,-0.24855,-0.20539,-0.18712,-0.21988,0.14182,-0.39694,-0.53576,-0.46776,-0.35163,-0.079658,-1.468,1.2933,-0.64574,-1.6969,0.7227,-0.27133,0.91099,1.0552,-0.80956,0.5595,-1.3177,-1.0273,-1.0068,-0.2227,-0.30688,-0.36769,-0.55421,0.56548,0.30558,0.28223,-0.29237,0.32494,0.40041,-0.77887,0.3278,-0.11658,-0.073073,0.3077,0.13001,0.23273,0.16131,-0.10854,-0.227,1.7187,0.5528,-0.34688
-1.4304,-0.19721,-0.020519,-0.37605,0.63867,-0.31681,-0.47125,-0.48912,0.042132,-0.38107,-1.0887,-0.17033,0.62679,1.2609,1.4936,-0.14629,1.2785,-1.334,-1.2702,-1.0545,1.09,0.94099,0.80451,0.45863,3.0749,1.1256,-0.074291,1.1102,-0.1901,-1.2041,-1.0653,-1.4696,1.6792,-1.0887,1.2766,0.19576,0.64233,-1.1908,1.8806,-0.83798,-0.15213,-1.0813,-1.0054,-0.1562,1.255,1.0093,1.1697,0.95126,-1.9074,-1.5017,-0.14367,-0.90441,-0.10089,0.11548,-0.19122,-0.21323,-0.17804,-0.29103,-0.37439,-0.38127,-0.37001,0.52438,-0.52919,-0.44164,-0.36189,0.080021,0.50913,-0.86318,0.83803,-0.64059,-0.94346,0.7227,-0.24351,0.22926,0.57443,-0.61522,-0.52714,1.1918,-0.8526,-1.0068,0.47418,0.43254,0.40053,0.20198,1.3378,0.89592,0.9315,-0.073335,1.2063,-1.1385,0.60243,-1.0502,-0.11658,-0.073073,-0.35783,0.018046,-0.41064,-0.94575,-0.6883,-0.1269,-0.63936,0.19429,-0.34688
0.2463,-0.1745,-0.89454,-0.074156,0.43354,-0.49315,-0.50411,-0.16105,-0.53021,-0.35225,1.165,-0.22986,-1.568,-1.4072,-2.1252,0.36766,-1.198,1.8101,2.5333,0.16933,-1.3956,-1.0316,-1.1207,-0.73966,0.18478,0.34996,-1.0927,0.45171,-0.078215,1.7682,1.8314,1.7389,-0.8944,0.91762,-1.4943,-0.68804,1.0224,0.30328,-0.49265,1.5626,-0.96583,1.3731,1.5166,-0.71914,-0.99543,-0.94209,-1.6194,-0.18973,0.30585,0.25184,-0.10204,0.17349,-0.10735,0.056526,-0.52691,-0.48806,-0.88684,-0.60048,-0.63772,-0.64308,-0.64981,0.73212,-0.4471,-0.4569,-0.47683,-0.84494,-1.2245,-0.18279,-0.6451,-0.28407,0.64501,-1.2071,-0.16987,-0.40254,-0.48597,0.41741,0.86261,-0.062989,1.6932,1.5946,-1.0318,-0.97606,-0.93916,-0.61238,-1.3413,-1.4081,-1.4196,-1.0648,-1.4843,0.43461,-0.81256,-0.016707,-0.063263,-0.073073,-0.74749,0.63122,-0.26246,0.086274,0.30212,-0.1504,-0.41301,-0.5046,-0.34688
0.39148,0.30173,-0.66146,-0.54724,0.35845,0.13051,0.064431,-0.38869,-0.4603,-0.32682,0.53447,0.32765,0.68191,0.11385,-0.77994,-0.060632,0.43025,0.33331,0.12015,0.67818,0.1114,0.27827,0.24635,-0.14913,-0.17656,-0.2889,-0.0099085,-0.21277,0.049191,-0.41013,-0.65775,-0.75925,0.31015,-0.51546,0.041676,-0.64982,0.0039033,-0.35017,0.035094,0.75283,-0.097806,1.4714,1.1854,-0.59851,-0.28932,-0.121,-0.030866,-0.35677,0.046064,0.22907,-0.03247,-0.35732,0.083615,0.15005,0.54778,0.71269,0.66991,0.20652,0.36451,0.38945,0.32835,0.080114,0.045418,-0.18728,-0.25905,-0.53662,-0.86471,0.069211,-0.49856,-0.0063941,0.34851,-1.2071,0.048159,0.58837,-0.34376,-0.58041,-1.5659,0.92288,-0.68514,-0.73056,0.98737,0.92431,0.98387,0.80389,1.0097,0.86153,0.9315,0.48001,0.78304,1.4263,1.2425,-1.188,0.26008,0.055666,0.25023,-0.16368,-1.0615,-0.25187,0.30884,0.060244,0.15537,-0.14609,1.5162
-1.0955,-0.19191,3.4464,-0.66871,0.8908,-0.4953,-0.39698,1.3164,0.34456,-0.15053,-1.1449,-0.16326,0.68191,-0.15528,0.75148,1.4812,-0.407,-0.37293,-0.064789,0.19565,-0.45545,-1.0714,-1.2149,-1.2444,-0.23332,-0.38541,-0.22063,-0.55335,-0.16496,-0.39013,-1.1573,-0.79269,-0.20027,-0.15903,0.23783,0.27958,0.63182,0.54657,-0.28544,-1.2751,-0.5843,-1.6343,-1.5104,4.4278,1.4221,1.4147,1.0232,1.2345,-0.83544,-0.74562,-0.14089,-0.83928,-0.10739,0.56073,0.56147,0.20148,0.21903,-0.53373,-0.54732,-0.58718,-0.58157,0.60802,-0.43114,5.1188,5.5454,3.9032,4.14,2.5388,1.1595,0.50954,-1.4548,0.7227,-0.27999,0.94555,1.1931,2.297,0.97771,0.74363,-0.27258,0.21332,-0.55365,-0.59265,-0.64354,-0.68572,-0.59636,-0.80059,-0.74578,-0.74196,-0.70143,-0.72811,0.46767,-0.77462,-0.11658,-0.073073,-0.71645,1.0251,0.82545,0.8589,0.57322,-0.18174,-0.30618,-0.28305,-0.34688
-0.85578,-0.20192,0.12515,-0.64669,0.92377,-0.43939,-0.52712,-0.43109,-0.30908,-0.5082,-0.82859,-0.17348,0.68191,0.44996,0.94275,-0.48893,0.4765,-0.87409,-0.75998,-0.045609,0.27861,0.054638,-0.094182,-1.2444,-0.74318,-0.37559,-0.25978,0.063881,-0.18712,-1.0735,-0.58618,-0.59023,-0.21624,-1.1695,1.2347,1.0635,-0.87788,0.23466,-0.11708,-0.42953,-1.0066,-0.2519,-0.33977,0.12527,1.0889,1.0701,0.96741,0.94051,1.4749,0.96995,-0.14218,-0.823,-0.10823,-1.3961,-1.6773,-0.96151,0.25181,-0.69756,-0.70061,-0.66367,-0.59522,0.71841,-0.56111,-0.60952,-0.49196,0.29584,0.37829,-0.20799,0.92694,-0.58574,-0.98643,0.7227,-0.27642,0.92827,0.86894,-0.80956,-0.12895,1.0125,-0.53711,-1.0068,-0.37432,-0.41167,-0.4982,-0.62502,-0.063283,-0.29049,-0.44082,-0.92641,-0.27813,-1.0017,-0.34089,-1.188,-0.11658,-0.073073,-0.73599,0.59194,0.017023,-0.51219,0.65508,-0.13299,-0.6459,-0.57913,-0.34688
0.72684,0.16456,-0.63233,-0.51528,-0.35094,-0.090996,1.5098,-0.58062,0.22262,0.16646,0.3118,0.19116,0.68191,-0.0033908,-0.39103,0.52471,0.40516,0.080904,-0.1762,-0.25617,0.094779,0.54718,0.83048,-0.011794,0.025391,0.11722,-0.21561,-0.44251,0.083947,0.10505,0.1004,-0.16273,0.80858,-0.52281,0.4525,-0.78541,0.45606,-0.82427,0.30059,0.72775,1.253,1.0875,0.92454,-0.35725,-0.44861,-0.59406,-0.0083857,-0.41245,0.22514,-0.0016996,-0.0057381,0.18977,0.22695,0.84536,0.95512,0.98473,0.98596,2.3181,2.196,2.0839,1.9321,-1.1519,1.4933,0.95737,0.37614,-0.62912,-0.76658,-0.081987,-1.552,1.0769,1.5502,-1.2071,0.024405,0.40593,-1.4771,-0.65583,-1.2592,-0.33186,-0.46187,0.85792,2.5707,2.7473,3.1561,3.6137,1.3924,1.3831,1.8119,1.898,1.2295,1.9051,2.2533,-1.3258,0.42347,0.10638,1.7146,-1.0588,-0.91708,-0.27225,-0.28569,-0.072933,0.54079,0.17818,0.89518
-1.283,-0.19987,-0.10792,-0.64527,0.8853,-0.3039,-0.51529,-0.23916,-0.9237,-0.49803,-0.32707,-0.19136,-0.084179,1.2832,0.32814,-0.91722,1.3443,-0.24673,-0.41684,0.32287,1.5685,1.7077,1.5287,-0.08626,2.4559,1.5798,-1.176,0.46546,-0.18046,-0.83121,-0.97329,-1.1334,1.692,-0.71756,0.41178,-0.040905,0.33288,-1.2407,1.4111,-0.69825,-0.42995,-1.0905,-0.93514,0.16548,1.0025,1.1816,0.29634,1.4241,-2.3172,-1.5427,-0.13754,-0.59179,-0.10135,-0.84209,-0.76922,-1.0084,-0.95178,-0.55194,-0.50016,-0.53129,-0.49968,0.44965,-0.44938,-0.53576,-0.44961,0.080021,0.63997,-1.4176,1.1816,-0.63717,-0.96065,0.7227,-0.25793,0.51923,0.82202,0.0026152,0.22778,0.20589,-0.88172,0.12123,0.96259,1.3303,1.7165,2.7209,-0.063283,0.32851,0.41995,1.091,0.13938,0.6398,0.50136,0.1211,-0.11658,-0.073073,-0.36012,-0.33661,0.50752,-0.39083,-0.60107,-0.094694,-0.71751,-0.26291,-0.34688
-0.07576,0.11044,-0.078787,-0.60407,0.43598,0.20148,0.19654,-0.21684,0.17058,-0.27597,-1.5757,0.13729,0.68191,0.22429,1.6377,-0.16057,0.0069205,-1.7793,-0.809,-1.4252,0.16751,-0.011184,-0.12063,0.38514,-0.082453,-0.015216,0.14672,0.004255,-0.066015,-0.60773,-0.94115,-1.0033,0.060932,-0.67346,1.8811,-0.15307,-0.76822,-0.2566,0.058837,0.73492,-0.446,0.92464,0.83758,0.16548,0.376,0.45511,0.48284,-0.020729,0.99819,1.1992,-0.087501,-0.44524,-0.055453,0.46111,0.25315,0.21476,0.52889,-0.23035,-0.30364,-0.32538,-0.2813,0.28991,-0.17576,-0.32972,-0.3014,0.17252,0.47642,-0.25839,0.34223,-0.29436,-0.3297,0.7227,0.051892,0.089071,0.18752,-0.69644,-0.6401,1.371,-0.67301,-0.70754,-0.30434,-0.36285,-0.46557,-0.66296,0.087073,-0.061231,-0.042404,-0.24626,-0.15055,-0.72811,0.63612,-0.84353,-0.095942,-0.073073,-0.38886,-0.74813,-0.7492,-1.1116,-0.18906,-0.0015569,-0.035195,0.07143,1.9417
